t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 4 	 33 	 11.54669 	 0.06635203 	 0.5996656 	 0.5996656 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 34 	 10.16113 	 -1.038524 	 0.1748179 	 0.1748179 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 35 	 10.59268 	 -1.064595 	 0.9409703 	 0.9409703 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 36 	 9.639436 	 -0.3839949 	 0.2447507 	 0.2447507 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 37 	 10.90542 	 -0.9128096 	 0.9941252 	 0.9941252 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 38 	 12.95651 	 -0.2180889 	 1.015783 	 1.015783 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 39 	 10.27628 	 -0.2610286 	 0.8976712 	 0.8976712 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 40 	 9.458595 	 -0.7907965 	 0.8418811 	 0.8418811 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 41 	 9.715867 	 -0.670778 	 0.7145063 	 0.7145063 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 42 	 9.725688 	 -0.1255263 	 0.4502199 	 0.4502199 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 43 	 9.436831 	 -0.4042652 	 0.9091706 	 0.9091706 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 44 	 12.39118 	 0.385662 	 0.8686904 	 0.8686904 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 45 	 11.63403 	 -0.4173367 	 0.3798405 	 0.3798405 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 46 	 9.770415 	 -0.4313767 	 0.9214805 	 0.9214805 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 47 	 12.28588 	 -0.82316 	 0.4336141 	 0.4336141 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 48 	 10.54553 	 -0.6954583 	 0.9144322 	 0.9144322 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 49 	 10.12124 	 -0.502461 	 0.6503017 	 0.6503017 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 50 	 11.57555 	 -0.7797922 	 0.007794152 	 0.007794152 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 51 	 12.20633 	 0.1160999 	 0.6687883 	 0.6687883 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 52 	 12.78225 	 -1.021488 	 0.6841754 	 0.6841754 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 53 	 11.00004 	 -0.6482681 	 0.3862411 	 0.3862411 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 54 	 12.69788 	 0.1758414 	 0.6047315 	 0.6047315 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 55 	 11.97648 	 0.6276236 	 0.4834678 	 0.4834678 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 56 	 10.255 	 -0.6181374 	 1.087734 	 1.087734 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 57 	 11.40683 	 -0.8048949 	 0.8898286 	 0.8898286 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 58 	 13.02438 	 0.214533 	 0.3363155 	 0.3363155 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 59 	 11.56108 	 -0.1069531 	 0.3541276 	 0.3541276 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 60 	 12.27909 	 0.1225272 	 0.9838134 	 0.9838134 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 61 	 12.66392 	 -0.3986146 	 0.784826 	 0.784826 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 62 	 11.92266 	 -0.7538399 	 0.255236 	 0.255236 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 63 	 10.99071 	 -0.6782492 	 0.8273752 	 0.8273752 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 64 	 11.17941 	 0.2341217 	 0.8893548 	 0.8893548 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 65 	 10.87232 	 -0.6929317 	 0.4085447 	 0.4085447 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 66 	 9.554026 	 -0.3488796 	 1.107511 	 1.107511 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 67 	 10.45673 	 -0.5440538 	 0.4711264 	 0.4711264 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 68 	 11.35094 	 -0.3297559 	 0.8295735 	 0.8295735 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 69 	 10.57383 	 -0.3243513 	 0.6745539 	 0.6745539 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 70 	 12.59044 	 0.3658785 	 0.4844345 	 0.4844345 	 0 	 M 	 0 	 0 	 23 	 10 	 1
 4 	 71 	 11.02092 	 -0.9520921 	 1.03953 	 1.03953 	 0 	 F 	 0 	 0 	 23 	 10 	 1
 4 	 1 	 9.568245 	 -0.4426535 	 -0.2575329 	 -0.2575329 	 587 	 M 	 0 	 3 	 NA 	 NA 	 0
 5 	 5 	 11.10899 	 -0.5491955 	 0.273788 	 0.273788 	 51 	 M 	 0 	 5 	 NA 	 NA 	 1
