t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 2 	 20 	 10.70842 	 0.270902 	 -1.583342 	 -0.3834126 	 352 	 F 	 4 	 2 	 NA 	 NA 	 1
 2 	 25 	 10.79377 	 0.3709861 	 -0.6920615 	 -0.2300509 	 177 	 F 	 5 	 2 	 NA 	 NA 	 1
 2 	 29 	 11.60622 	 0.2302242 	 -0.7533552 	 -0.2953566 	 191 	 F 	 3 	 2 	 NA 	 NA 	 1
 2 	 32 	 10.89007 	 0.7436593 	 0.666815 	 -0.172447 	 138 	 F 	 4 	 1 	 3 	 12 	 1
 2 	 34 	 10.48387 	 0.4547195 	 -0.4266377 	 0.07341622 	 113 	 M 	 0 	 1 	 6 	 12 	 1
 2 	 36 	 11.52536 	 0.4941378 	 0.4129598 	 0.2393462 	 82 	 F 	 6 	 1 	 7 	 12 	 1
 2 	 38 	 10.76415 	 0.7165871 	 -0.03905495 	 -0.4659498 	 19 	 F 	 0 	 1 	 7 	 12 	 1
 2 	 39 	 11.19641 	 0.6679072 	 0.2848636 	 0.09922577 	 61 	 M 	 0 	 1 	 7 	 12 	 1
 2 	 42 	 11.55821 	 0.8287118 	 -0.3822418 	 -0.2206089 	 81 	 F 	 2 	 1 	 7 	 12 	 1
 2 	 43 	 11.34698 	 1.004402 	 -0.3216204 	 -0.2627164 	 72 	 M 	 0 	 1 	 8 	 12 	 1
 2 	 45 	 10.93075 	 0.9128781 	 -0.01163991 	 0.02698872 	 13 	 F 	 3 	 1 	 8 	 12 	 1
 2 	 46 	 11.1872 	 0.8238159 	 -1.369688 	 -0.4963265 	 281 	 M 	 0 	 1 	 8 	 12 	 1
 2 	 47 	 11.6047 	 1.024003 	 -0.4340246 	 0.3398604 	 96 	 M 	 0 	 1 	 8 	 12 	 1
 2 	 48 	 10.99388 	 0.5668999 	 0.222858 	 -0.1311791 	 35 	 F 	 2 	 1 	 8 	 12 	 1
 2 	 54 	 11.0502 	 0.4398553 	 0.9972909 	 0.5110134 	 195 	 F 	 8 	 1 	 16 	 9 	 1
 2 	 55 	 10.79184 	 0.2209206 	 0.8148915 	 0.5719964 	 163 	 F 	 2 	 1 	 16 	 9 	 1
 2 	 57 	 10.63662 	 0.1719577 	 0.6549894 	 0.4841282 	 137 	 F 	 3 	 1 	 16 	 9 	 1
 2 	 60 	 11.64037 	 0.6503427 	 -0.7886892 	 -0.2308051 	 180 	 F 	 5 	 1 	 20 	 12 	 1
 2 	 61 	 10.05216 	 -0.131673 	 -1.20093 	 -0.9127289 	 280 	 F 	 2 	 1 	 20 	 12 	 1
 2 	 66 	 11.24576 	 0.829616 	 0.787697 	 0.2242803 	 160 	 F 	 5 	 1 	 25 	 9 	 1
 2 	 68 	 10.72821 	 0.472366 	 -0.3898296 	 -0.05395023 	 83 	 F 	 5 	 1 	 25 	 9 	 1
 2 	 70 	 10.35846 	 0.2285308 	 -0.4742481 	 0.01491335 	 99 	 M 	 0 	 1 	 25 	 9 	 1
 2 	 72 	 11.24274 	 1.108054 	 1.718225 	 0.3927639 	 358 	 M 	 0 	 1 	 29 	 28 	 1
 2 	 73 	 10.58803 	 0.5880294 	 -0.02033881 	 0.1702536 	 0 	 F 	 0 	 0 	 3 	 12 	 1
 2 	 74 	 10.43709 	 0.437094 	 0.7885867 	 0.1543913 	 0 	 M 	 0 	 0 	 3 	 12 	 1
 2 	 75 	 10.26028 	 0.260277 	 0.2869366 	 0.3156384 	 0 	 F 	 0 	 0 	 3 	 12 	 1
 2 	 76 	 11.02438 	 1.024384 	 0.1490467 	 -0.09145895 	 0 	 M 	 0 	 0 	 3 	 12 	 1
 2 	 77 	 10.66201 	 0.6620115 	 0.7082892 	 0.5387418 	 0 	 M 	 0 	 0 	 3 	 12 	 1
